status,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price
for_sale,3.0,1.0,,Bayamon,Puerto Rico,959.0,835.0,,36000
for_sale,,,0.86,Ceiba,Puerto Rico,735.0,,,49000
for_sale,3.0,1.0,0.12,Hatillo,Puerto Rico,659.0,930.0,,85000
for_sale,5.0,4.0,0.75,Christiansted,Virgin Islands,820.0,,,749000
for_sale,4.0,2.0,0.07,Carolina,Puerto Rico,983.0,1700.0,,169000
for_sale,8.0,3.0,0.97,San Sebastian,Puerto Rico,685.0,2250.0,,69000
for_sale,3.0,1.0,0.29,San Juan,Puerto Rico,918.0,3530.0,,195000
for_sale,6.0,5.0,0.15,San Juan,Puerto Rico,913.0,3210.0,,950000
for_sale,,,47.26,Comerio,Puerto Rico,782.0,,,470000
for_sale,2.0,2.0,,Carolina,Puerto Rico,979.0,1138.0,,569000
for_sale,3.0,2.0,0.1,Bayamon,Puerto Rico,956.0,1100.0,,170000
for_sale,3.0,1.0,0.18,Toa Alta,Puerto Rico,953.0,750.0,,70500
for_sale,,,0.54,Christiansted,Virgin Islands,820.0,,,37000
for_sale,,,0.33,Aguadilla,Puerto Rico,603.0,,,56406
for_sale,10.0,4.0,0.13,Saint Thomas,Virgin Islands,802.0,,,775000
for_sale,,,1.35,Christiansted,Virgin Islands,820.0,,,225000
for_sale,4.0,2.0,0.11,Toa Alta,Puerto Rico,693.0,2030.0,,182000
for_sale,3.0,2.0,0.27,Bayamon,Puerto Rico,959.0,1390.0,,118800
for_sale,6.0,7.0,0.25,Dorado,Puerto Rico,646.0,5500.0,,9995000
for_sale,6.0,4.0,0.1,Toa Alta,Puerto Rico,953.0,2600.0,,65000
for_sale,2.0,1.0,0.37,Ponce,Puerto Rico,731.0,803.0,,63000
for_sale,2.0,1.0,0.07,Rincon,Puerto Rico,677.0,1000.0,,425000
for_sale,,,20.67,Corozal,Puerto Rico,783.0,,,89900
for_sale,3.0,2.0,10.76,Bayamon,Puerto Rico,961.0,1277.0,,125000
for_sale,3.0,2.0,,Ponce,Puerto Rico,716.0,1296.0,,145000
for_sale,7.0,4.0,0.5,Guaynabo,Puerto Rico,969.0,3673.0,,650000
for_sale,3.0,1.0,0.68,Ponce,Puerto Rico,730.0,905.0,,54000
for_sale,,,12.62,Corozal,Puerto Rico,783.0,,,150000
for_sale,2.0,2.0,,San Juan,Puerto Rico,927.0,1008.0,,179000
for_sale,4.0,3.0,0.36,Toa Alta,Puerto Rico,953.0,,,146995
for_sale,3.0,4.0,0.7,Saint Thomas,Virgin Islands,802.0,3500.0,,1850000
for_sale,,,0.32,Lajas,Puerto Rico,667.0,,,350000
for_sale,,,0.21,Hatillo,Puerto Rico,659.0,,,55000
for_sale,7.0,3.0,0.09,Dorado,Puerto Rico,949.0,1192.0,6/28/2019,110000
for_sale,,,1.08,Frederiksted,Virgin Islands,840.0,,,25000
for_sale,5.0,3.0,0.18,Mayaguez,Puerto Rico,680.0,4200.0,,339800
for_sale,3.0,3.0,0.09,Caguas,Puerto Rico,727.0,1453.0,,146000
for_sale,2.0,1.0,0.06,Canovanas,Puerto Rico,729.0,1538.0,,65000
for_sale,3.0,1.0,0.1,Guayama,Puerto Rico,784.0,800.0,,67000
for_sale,3.0,2.0,,Guaynabo,Puerto Rico,969.0,1900.0,,335000
for_sale,,,5.16,Cayey,Puerto Rico,736.0,,,269000
for_sale,3.0,1.0,,Bayamon,Puerto Rico,961.0,794.0,,62000
for_sale,3.0,2.0,0.11,Vega Alta,Puerto Rico,692.0,1626.0,,270000
for_sale,4.0,2.0,3.08,Santa Isabel,Puerto Rico,757.0,2886.0,,495000
for_sale,3.0,2.0,,Guaynabo,Puerto Rico,965.0,1500.0,,255000
for_sale,6.0,6.0,1.07,Naranjito,Puerto Rico,719.0,1830.0,,220000
for_sale,,,5.83,Guaynabo,Puerto Rico,965.0,,,365000
for_sale,3.0,2.0,0.15,Comerio,Puerto Rico,782.0,996.0,,94000
for_sale,2.0,2.0,0.02,Carolina,Puerto Rico,979.0,1190.0,,420000
for_sale,,,5.04,Rincon,Puerto Rico,677.0,,,1200000
for_sale,3.0,1.0,0.07,Toa Baja,Puerto Rico,949.0,950.0,,63800
for_sale,3.0,1.0,0.09,Aguada,Puerto Rico,602.0,900.0,,74000
for_sale,3.0,2.0,,San Juan,Puerto Rico,924.0,1105.0,,94000
for_sale,3.0,2.0,0.07,Vega Alta,Puerto Rico,692.0,800.0,,49300
for_sale,3.0,1.0,0.09,Salinas,Puerto Rico,751.0,870.0,,49900
for_sale,,,4.22,Lares,Puerto Rico,669.0,,,325000
for_sale,4.0,2.0,0.11,Guayanilla,Puerto Rico,656.0,1300.0,,93000
for_sale,3.0,1.0,0.15,Juana Diaz,Puerto Rico,795.0,800.0,,99000
for_sale,3.0,2.0,0.08,Ponce,Puerto Rico,728.0,1500.0,,85000
for_sale,3.0,2.0,,Carolina,Puerto Rico,983.0,1454.0,,139000
for_sale,5.0,2.0,0.08,Carolina,Puerto Rico,987.0,1700.0,,101000
for_sale,3.0,2.0,0.08,San Juan,Puerto Rico,910.0,1500.0,,131000
for_sale,3.0,2.0,0.15,Guayama,Puerto Rico,784.0,1284.0,,180000
for_sale,4.0,2.0,0.36,Vega Baja,Puerto Rico,693.0,,,62000
for_sale,3.0,1.0,0.09,Canovanas,Puerto Rico,729.0,1000.0,,29900
for_sale,3.0,2.0,,Guaynabo,Puerto Rico,969.0,1366.0,,170000
for_sale,3.0,1.0,0.22,Yauco,Puerto Rico,698.0,1500.0,,34000
for_sale,3.0,2.0,10.76,Bayamon,Puerto Rico,961.0,1277.0,,125000
for_sale,,,1.51,Christiansted,Virgin Islands,820.0,,,125000
for_sale,5.0,2.0,0.49,Aguas Buenas,Puerto Rico,703.0,3400.0,,695000
for_sale,4.0,3.0,0.26,Trujillo Alto,Puerto Rico,976.0,3012.0,,285000
for_sale,,,51.47,Barranquitas,Puerto Rico,794.0,,,220000
for_sale,4.0,2.0,0.08,San Juan,Puerto Rico,920.0,1204.0,,175000
for_sale,3.0,1.0,0.68,Ponce,Puerto Rico,730.0,905.0,,54000
for_sale,4.0,2.0,0.09,Toa Alta,Puerto Rico,949.0,1225.0,,140000
for_sale,5.0,2.0,0.16,Quebradillas,Puerto Rico,95000.0,1757.0,,95000
for_sale,,,1.66,Saint Thomas,Virgin Islands,802.0,,,375000
for_sale,6.0,4.0,0.19,Ceiba,Puerto Rico,735.0,2506.0,,275000
for_sale,4.0,2.0,0.12,Mayaguez,Puerto Rico,682.0,1300.0,,90000
for_sale,3.0,2.0,0.07,Toa Alta,Puerto Rico,953.0,1093.0,,99000
for_sale,3.0,1.0,0.1,Canovanas,Puerto Rico,729.0,648.0,,72000
for_sale,6.0,3.0,0.08,Vega Baja,Puerto Rico,693.0,1928.0,,96000
for_sale,5.0,2.0,5.14,Maricao,Puerto Rico,606.0,2156.0,,55000
for_sale,3.0,1.0,0.06,Bayamon,Puerto Rico,956.0,896.0,,105000
for_sale,2.0,3.0,0.06,Rio Grande,Puerto Rico,721.0,1900.0,,800000
for_sale,,,0.97,Cayey,Puerto Rico,737.0,,,83000
for_sale,,,0.86,Ceiba,Puerto Rico,735.0,,,49000
for_sale,3.0,1.0,0.32,Mayaguez,Puerto Rico,682.0,1300.0,,85000
for_sale,4.0,3.0,0.2,Juncos,Puerto Rico,777.0,2399.0,,207000
for_sale,3.0,4.0,0.1,Carolina,Puerto Rico,979.0,4365.0,,4700000
for_sale,3.0,2.0,0.23,Guaynabo,Puerto Rico,971.0,3385.0,,545000
for_sale,,,1.33,Frederiksted,Virgin Islands,840.0,,,65000
for_sale,3.0,2.0,,Vega Alta,Puerto Rico,646.0,1564.0,,495000
for_sale,2.0,2.0,0.1,Humacao,Puerto Rico,791.0,1394.0,,320800
for_sale,,,,Toa Baja,Puerto Rico,949.0,,,165000
for_sale,7.0,4.0,0.29,Guaynabo,Puerto Rico,966.0,3900.0,,385000
for_sale,4.0,4.0,0.2,Hatillo,Puerto Rico,685.0,1760.0,,144900
for_sale,3.0,4.0,0.23,Cabo Rojo,Puerto Rico,623.0,3089.0,,325000
for_sale,3.0,2.0,,Loiza,Puerto Rico,772.0,1168.0,,225000
for_sale,3.0,1.0,0.06,Cayey,Puerto Rico,736.0,750.0,,69000
for_sale,3.0,1.0,,San Juan,Puerto Rico,924.0,921.0,,75000
for_sale,2.0,1.0,0.12,Guanica,Puerto Rico,653.0,612.0,,50500
for_sale,3.0,2.0,,Trujillo Alto,Puerto Rico,976.0,992.0,,95000
for_sale,,,0.24,Frederiksted,Virgin Islands,840.0,,,35000
for_sale,5.0,2.0,0.09,Morovis,Puerto Rico,687.0,1414.0,,135000
for_sale,3.0,2.0,,Guaynabo,Puerto Rico,969.0,1900.0,,335000
for_sale,4.0,2.0,0.07,Guaynabo,Puerto Rico,966.0,2259.0,,380000
for_sale,4.0,2.0,0.02,Patillas,Puerto Rico,723.0,,,65000
for_sale,3.0,1.0,0.12,Bayamon,Puerto Rico,957.0,810.0,,85800
for_sale,3.0,2.0,1.09,Naguabo,Puerto Rico,718.0,2229.0,,385000
for_sale,4.0,2.0,0.48,Hormigueros,Puerto Rico,660.0,1233.0,,63000
for_sale,5.0,2.0,0.1,Guaynabo,Puerto Rico,965.0,1655.0,,59900
for_sale,5.0,2.0,0.12,Utuado,Puerto Rico,641.0,1620.0,,79000
for_sale,,,0.48,Humacao,Puerto Rico,791.0,,,230000
for_sale,3.0,2.0,0.11,Vega Alta,Puerto Rico,692.0,1626.0,,270000
for_sale,3.0,2.0,,Vega Alta,Puerto Rico,646.0,1564.0,,375000
for_sale,4.0,3.0,0.1,Guaynabo,Puerto Rico,969.0,2500.0,,399000
for_sale,3.0,2.0,0.1,Trujillo Alto,Puerto Rico,976.0,1050.0,,127000
for_sale,1.0,1.0,,San Juan,Puerto Rico,907.0,664.0,,191000
for_sale,,,4.22,Lares,Puerto Rico,669.0,,,325000
for_sale,,,0.31,Guaynabo,Puerto Rico,971.0,,,140000
for_sale,3.0,2.0,,Vega Alta,Puerto Rico,692.0,2096.0,,625000
for_sale,,,18.04,Arecibo,Puerto Rico,613.0,,,957900
for_sale,2.0,2.0,,San Juan,Puerto Rico,918.0,1962.0,,549900
for_sale,7.0,4.0,0.07,Canovanas,Puerto Rico,729.0,2500.0,,148000
for_sale,6.0,3.0,0.18,Vega Baja,Puerto Rico,693.0,2371.0,,189000
for_sale,7.0,4.0,0.29,Guaynabo,Puerto Rico,966.0,3900.0,,385000
for_sale,,,0.34,Saint Thomas,Virgin Islands,802.0,,,115000
for_sale,5.0,4.0,1.01,Christiansted,Virgin Islands,820.0,,,595000
for_sale,2.0,2.0,,San Juan,Puerto Rico,913.0,895.0,,295000
for_sale,7.0,6.0,0.08,Bayamon,Puerto Rico,956.0,2523.0,,162000
for_sale,,,0.61,Saint John,Virgin Islands,830.0,,,139000
for_sale,4.0,1.0,0.94,Utuado,Puerto Rico,641.0,13818.0,,108000
for_sale,3.0,2.0,0.08,San Juan,Puerto Rico,910.0,1500.0,,131000
for_sale,6.0,4.0,0.23,Aibonito,Puerto Rico,705.0,2187.0,,70000
for_sale,3.0,1.0,0.07,Manati,Puerto Rico,674.0,800.0,,113600
for_sale,3.0,1.0,0.08,Caguas,Puerto Rico,725.0,,,87900
for_sale,,,1.42,Utuado,Puerto Rico,641.0,,,329000
for_sale,,1.0,,San Juan,Puerto Rico,926.0,557.0,,325000
for_sale,4.0,2.0,0.1,Ponce,Puerto Rico,731.0,1800.0,,145000
for_sale,2.0,1.0,,San Juan,Puerto Rico,907.0,1147.0,,600000
for_sale,3.0,1.0,0.06,Caguas,Puerto Rico,727.0,850.0,,150000
for_sale,,,0.88,Aguada,Puerto Rico,602.0,,,35000
for_sale,3.0,1.0,0.05,Catano,Puerto Rico,962.0,872.0,,73000
for_sale,5.0,4.0,0.85,Christiansted,Virgin Islands,820.0,,,1595000
for_sale,3.0,2.0,0.2,Toa Alta,Puerto Rico,953.0,1290.0,,150000
for_sale,4.0,2.0,2.06,Utuado,Puerto Rico,641.0,1100.0,,219900
for_sale,3.0,2.0,0.86,Arecibo,Puerto Rico,612.0,3500.0,,145000
for_sale,8.0,7.0,0.51,Vieques,Puerto Rico,765.0,2520.0,,925000
for_sale,3.0,1.0,,Trujillo Alto,Puerto Rico,976.0,806.0,,72000
for_sale,2.0,1.0,,Bayamon,Puerto Rico,956.0,699.0,,65000
for_sale,,,5.94,Frederiksted,Virgin Islands,840.0,,,465000
for_sale,,,126.0,Toa Baja,Puerto Rico,949.0,,,3500000
for_sale,,,0.5,Frederiksted,Virgin Islands,840.0,,,58000
for_sale,3.0,1.0,0.08,Toa Baja,Puerto Rico,949.0,950.0,,73400
for_sale,2.0,2.0,,Kingshill,Virgin Islands,850.0,1250.0,,320000
for_sale,3.0,3.0,,Aguada,Puerto Rico,602.0,2715.0,,720000
for_sale,7.0,4.0,0.69,Toa Alta,Puerto Rico,972.0,2106.0,,103000
for_sale,3.0,1.0,0.17,Vega Baja,Puerto Rico,693.0,824.0,,71000
for_sale,4.0,2.0,0.19,Corozal,Puerto Rico,783.0,1500.0,,80000
for_sale,1.0,1.0,0.09,Toa Baja,Puerto Rico,949.0,3767.0,,85000
for_sale,,,0.26,Mayaguez,Puerto Rico,682.0,,,55000
for_sale,4.0,2.0,0.12,Trujillo Alto,Puerto Rico,976.0,2500.0,,349000
for_sale,6.0,3.0,0.25,San Juan,Puerto Rico,926.0,5700.0,,1750000
for_sale,5.0,4.0,1.4,Bayamon,Puerto Rico,956.0,4956.0,,1200000
for_sale,3.0,2.0,0.06,Dorado,Puerto Rico,646.0,1200.0,,97000
for_sale,3.0,2.0,0.22,San Sebastian,Puerto Rico,685.0,1134.0,,121000
for_sale,,,2.91,Hatillo,Puerto Rico,659.0,,,110000
for_sale,1.0,2.0,1.65,Christiansted,Virgin Islands,820.0,,,1900000
for_sale,1.0,1.0,,Ponce,Puerto Rico,717.0,800.0,,80000
for_sale,4.0,2.0,0.07,Carolina,Puerto Rico,983.0,1200.0,,150000
for_sale,,,3.3,Christiansted,Virgin Islands,820.0,,,495000
for_sale,,,0.5,Saint John,Virgin Islands,830.0,,,295000
for_sale,,,0.29,Christiansted,Virgin Islands,820.0,,,39900
for_sale,,,0.16,Cabo Rojo,Puerto Rico,623.0,,,60000
for_sale,,,,Toa Baja,Puerto Rico,949.0,,,165000
for_sale,3.0,2.0,,Juana Diaz,Puerto Rico,795.0,1000.0,,75000
for_sale,2.0,1.0,0.09,Carolina,Puerto Rico,985.0,750.0,,90000
for_sale,3.0,2.0,0.27,Bayamon,Puerto Rico,959.0,1390.0,,118800
for_sale,3.0,1.0,0.08,Toa Baja,Puerto Rico,949.0,950.0,,73400
for_sale,1.0,1.0,,San Juan,Puerto Rico,901.0,480.0,,249000
for_sale,4.0,2.0,0.2,Coamo,Puerto Rico,769.0,1700.0,,225000
for_sale,5.0,5.0,0.32,San Juan,Puerto Rico,927.0,6000.0,,2275000
for_sale,,1.0,,San Juan,Puerto Rico,907.0,508.0,,350000
for_sale,1.0,1.0,,Carolina,Puerto Rico,987.0,632.0,,345000
for_sale,4.0,3.0,0.32,Trujillo Alto,Puerto Rico,796.0,2200.0,,210000
for_sale,2.0,1.0,0.05,Gurabo,Puerto Rico,778.0,1083.0,,69000
for_sale,3.0,2.0,0.08,Manati,Puerto Rico,674.0,1086.0,,125000
for_sale,,,28.07,Corozal,Puerto Rico,873.0,,,180000
for_sale,3.0,3.0,0.3,Toa Alta,Puerto Rico,953.0,2400.0,,270000
for_sale,,,0.65,Frederiksted,Virgin Islands,840.0,,,79000
for_sale,5.0,3.0,0.52,Aguadilla,Puerto Rico,603.0,3267.0,,620000
for_sale,3.0,2.0,,Guaynabo,Puerto Rico,968.0,1600.0,,375000
for_sale,6.0,3.0,0.06,San Juan,Puerto Rico,921.0,2016.0,,91500
for_sale,3.0,3.0,0.67,Frederiksted,Virgin Islands,840.0,4500.0,,999999
for_sale,3.0,2.0,,Trujillo Alto,Puerto Rico,976.0,1174.0,,99900
for_sale,,,39.64,Christiansted,Virgin Islands,820.0,,,1100000
for_sale,5.0,2.0,0.09,Morovis,Puerto Rico,687.0,1414.0,,135000
for_sale,,,0.61,San Juan,Puerto Rico,926.0,,,60000
for_sale,2.0,1.0,0.12,Guanica,Puerto Rico,653.0,612.0,,50500
for_sale,,,0.37,Aguada,Puerto Rico,602.0,,,95000
for_sale,3.0,4.0,,San Juan,Puerto Rico,907.0,5400.0,,6995000
for_sale,3.0,1.0,0.06,Bayamon,Puerto Rico,956.0,896.0,,105000
for_sale,4.0,2.0,0.2,San Juan,Puerto Rico,926.0,1400.0,,60000
for_sale,4.0,3.0,0.16,Guaynabo,Puerto Rico,969.0,2308.0,,319900
for_sale,,,88.36,Christiansted,Virgin Islands,820.0,,,2900000
for_sale,3.0,1.0,,Bayamon,Puerto Rico,961.0,794.0,,62000
for_sale,5.0,3.0,0.1,Guaynabo,Puerto Rico,969.0,2642.0,,195000
for_sale,1.0,1.0,,San Juan,Puerto Rico,907.0,938.0,,395000
for_sale,,,4.22,Lares,Puerto Rico,669.0,,,325000
for_sale,8.0,4.0,0.09,Carolina,Puerto Rico,983.0,1227.0,,220000
for_sale,,,7.22,Patillas,Puerto Rico,723.0,,,475000
for_sale,4.0,1.0,0.13,Mayaguez,Puerto Rico,680.0,1400.0,,165000
for_sale,4.0,2.0,0.06,San Juan,Puerto Rico,926.0,1168.0,,79000
for_sale,,,17.97,Hormigueros,Puerto Rico,660.0,,,835000
for_sale,5.0,2.0,0.22,San Juan,Puerto Rico,924.0,1664.0,,83000
for_sale,,,0.65,Saint John,Virgin Islands,830.0,,,250000
for_sale,3.0,2.0,,San Juan,Puerto Rico,926.0,1598.0,,175000
for_sale,3.0,2.0,0.04,Bayamon,Puerto Rico,956.0,1039.0,,79000
for_sale,2.0,2.0,,San Juan,Puerto Rico,911.0,1360.0,,975000
for_sale,7.0,5.0,0.1,Bayamon,Puerto Rico,959.0,2500.0,,195000
for_sale,4.0,4.0,0.19,San Juan,Puerto Rico,926.0,3089.0,,799900
for_sale,,,0.12,Florida,Puerto Rico,650.0,,,28000
for_sale,,,0.5,,Virgin Islands,,,,120000
for_sale,2.0,1.0,0.13,Vega Alta,Puerto Rico,692.0,1694.0,,100000
for_sale,3.0,2.0,,Vega Baja,Puerto Rico,693.0,1217.0,,225000
for_sale,6.0,2.0,0.39,Coamo,Puerto Rico,725.0,2329.0,,115000
for_sale,3.0,2.0,0.11,San Juan,Puerto Rico,926.0,2500.0,,545000
for_sale,3.0,2.0,,Vega Alta,Puerto Rico,646.0,1564.0,,375000
for_sale,3.0,2.0,0.23,Frederiksted,Virgin Islands,840.0,,,339000
for_sale,3.0,1.0,0.08,Vega Baja,Puerto Rico,693.0,770.0,,32000
for_sale,4.0,3.0,0.14,Guaynabo,Puerto Rico,966.0,2132.0,,370000
for_sale,6.0,4.0,0.25,Bayamon,Puerto Rico,961.0,2705.0,,127600
for_sale,4.0,2.0,0.08,Toa Alta,Puerto Rico,953.0,1650.0,,157500
for_sale,3.0,1.0,1.33,Rio Grande,Puerto Rico,745.0,843.0,,72700
for_sale,3.0,1.0,0.3,San Juan,Puerto Rico,924.0,900.0,,93300
for_sale,1.0,1.0,,Rincon,Puerto Rico,677.0,568.0,,115000
for_sale,3.0,1.0,0.18,Toa Alta,Puerto Rico,953.0,750.0,,70500
for_sale,3.0,3.0,0.24,Arecibo,Puerto Rico,612.0,2183.0,,215000
for_sale,,,1.14,,Virgin Islands,,,,199000
for_sale,3.0,1.0,,San Juan,Puerto Rico,924.0,906.0,,79900
for_sale,3.0,2.0,0.15,Cidra,Puerto Rico,739.0,1130.0,,100000
for_sale,3.0,2.0,,San Juan,Puerto Rico,924.0,1105.0,,94000
for_sale,4.0,2.0,0.09,Carolina,Puerto Rico,983.0,1072.0,,119000
for_sale,3.0,2.0,0.08,Carolina,Puerto Rico,985.0,1200.0,,155000
for_sale,6.0,4.0,0.79,Orocovis,Puerto Rico,720.0,2345.0,,85000
for_sale,3.0,2.0,,Guaynabo,Puerto Rico,969.0,1146.0,,111000
for_sale,3.0,1.0,0.07,San Juan,Puerto Rico,907.0,1374.0,,66500
for_sale,,,29.0,Salinas,Puerto Rico,751.0,,,1356000
for_sale,3.0,1.0,0.74,Lares,Puerto Rico,669.0,2500.0,,132000
for_sale,3.0,2.0,0.1,San Juan,Puerto Rico,921.0,1700.0,,180000
for_sale,4.0,2.0,0.51,Hatillo,Puerto Rico,659.0,1641.0,,97900
for_sale,4.0,2.0,0.35,Juana Diaz,Puerto Rico,795.0,1918.0,,97000
for_sale,3.0,1.0,0.27,Quebradillas,Puerto Rico,678.0,950.0,,105000
for_sale,,,0.29,Christiansted,Virgin Islands,820.0,,,50000
for_sale,3.0,2.0,,San Juan,Puerto Rico,926.0,1598.0,,175000
for_sale,3.0,1.0,0.12,Toa Baja,Puerto Rico,949.0,1000.0,,106100
for_sale,,,0.36,Isabela,Puerto Rico,662.0,,,47000
for_sale,4.0,3.0,0.3,San Juan,Puerto Rico,926.0,1500.0,,174900
for_sale,3.0,1.0,,Vega Alta,Puerto Rico,692.0,805.0,,95900
for_sale,3.0,1.0,0.08,Caguas,Puerto Rico,725.0,1000.0,,120000
for_sale,2.0,2.0,338.0,Guaynabo,Puerto Rico,966.0,1100.0,,100000
for_sale,,,0.55,Christiansted,Virgin Islands,820.0,,,89500
for_sale,6.0,6.0,0.08,Bayamon,Puerto Rico,957.0,1811.0,,94900
for_sale,3.0,2.0,0.15,Anasco,Puerto Rico,610.0,1687.0,,149900
for_sale,,,0.53,Christiansted,Virgin Islands,820.0,,,29900
for_sale,3.0,1.0,,Bayamon,Puerto Rico,961.0,939.0,,89500
for_sale,6.0,4.0,0.23,Aguada,Puerto Rico,602.0,2500.0,,252000
for_sale,5.0,6.0,0.55,Guaynabo,Puerto Rico,966.0,8000.0,,1450000
for_sale,4.0,4.0,0.49,Naguabo,Puerto Rico,718.0,1631.0,,499000
for_sale,7.0,10.0,7.78,Christiansted,Virgin Islands,820.0,11200.0,,8000000
for_sale,3.0,1.0,0.18,Toa Alta,Puerto Rico,953.0,750.0,,70500
for_sale,8.0,5.0,0.04,San Juan,Puerto Rico,901.0,7249.0,,2200000
for_sale,3.0,3.0,,Christiansted,Virgin Islands,820.0,1542.0,,239000
for_sale,,,0.99,Cabo Rojo,Puerto Rico,622.0,,,250000
for_sale,5.0,3.0,0.1,Guaynabo,Puerto Rico,969.0,2642.0,,195000
for_sale,4.0,2.0,0.2,San Juan,Puerto Rico,926.0,1400.0,,60000
for_sale,,,10.76,Vega Baja,Puerto Rico,693.0,2886.0,,249900
for_sale,,,20.0,Rio Grande,Puerto Rico,745.0,,,1000000
for_sale,4.0,3.0,2.23,Ciales,Puerto Rico,638.0,3344.0,,225000
for_sale,2.0,1.0,0.08,San Juan,Puerto Rico,920.0,945.0,,129000
for_sale,3.0,2.0,,Carolina,Puerto Rico,979.0,1459.0,,210000
for_sale,,,0.22,Quebradillas,Puerto Rico,678.0,,,89000
for_sale,3.0,2.0,0.12,Caguas,Puerto Rico,727.0,2000.0,,299000
for_sale,6.0,4.0,1.5,Isabela,Puerto Rico,662.0,3739.0,,975000
for_sale,,,2.0,Christiansted,Virgin Islands,820.0,,,150000
for_sale,3.0,2.0,,San Juan,Puerto Rico,924.0,1294.0,,101000
for_sale,,,0.05,San Juan,Puerto Rico,926.0,3197.0,,360000
for_sale,4.0,4.0,0.64,Saint Thomas,Virgin Islands,802.0,,,1427000
for_sale,3.0,2.0,,Toa Baja,Puerto Rico,949.0,1219.0,,145000
for_sale,2.0,1.0,,Bayamon,Puerto Rico,961.0,721.0,,75000
for_sale,12.0,9.0,0.37,San Juan,Puerto Rico,927.0,10528.0,,1500000
for_sale,3.0,3.0,0.22,Arecibo,Puerto Rico,612.0,2673.0,,147600
for_sale,3.0,2.0,,Trujillo Alto,Puerto Rico,967.0,1200.0,,98500
for_sale,,,7.29,Saint John,Virgin Islands,830.0,,,1395000
for_sale,6.0,2.0,1.46,Aibonito,Puerto Rico,705.0,2026.0,,149995
for_sale,3.0,1.0,,San Juan,Puerto Rico,921.0,700.0,,18000
for_sale,,,0.36,Isabela,Puerto Rico,662.0,,,47000
for_sale,,,0.6,Ponce,Puerto Rico,717.0,,,103000
for_sale,3.0,3.0,,Guaynabo,Puerto Rico,969.0,2080.0,,180000
for_sale,3.0,1.0,,Canovanas,Puerto Rico,729.0,813.0,,49900
for_sale,,,0.53,Christiansted,Virgin Islands,820.0,,,52500
for_sale,6.0,5.0,,Guaynabo,Puerto Rico,969.0,2791.0,,300000
for_sale,,,0.91,San Juan,Puerto Rico,923.0,,,1382000
for_sale,3.0,2.0,0.11,San Juan,Puerto Rico,926.0,1476.0,,250000
for_sale,,,0.2,Aguadilla,Puerto Rico,603.0,,,150000
for_sale,3.0,1.0,0.08,Arecibo,Puerto Rico,612.0,1009.0,,94600
for_sale,,,0.22,Quebradillas,Puerto Rico,678.0,,,89000
for_sale,2.0,1.0,,Aguada,Puerto Rico,602.0,813.0,,160000
for_sale,5.0,4.0,0.12,Ponce,Puerto Rico,717.0,1600.0,,225000
for_sale,3.0,3.0,0.37,Saint Thomas,Virgin Islands,802.0,,,499000
for_sale,4.0,2.0,,San Juan,Puerto Rico,918.0,2733.0,,525000
for_sale,3.0,1.0,0.22,Mayaguez,Puerto Rico,680.0,746.0,,35000
for_sale,4.0,1.0,0.06,Bayamon,Puerto Rico,959.0,2475.0,,250000
for_sale,3.0,1.0,0.08,Rio Grande,Puerto Rico,745.0,951.0,,86000
for_sale,4.0,2.0,0.25,Canovanas,Puerto Rico,729.0,1274.0,,78100
for_sale,4.0,4.0,0.26,San Juan,Puerto Rico,926.0,3600.0,,1200000
for_sale,,,0.13,Guaynabo,Puerto Rico,,2000.0,,560000
for_sale,7.0,6.0,0.97,Cidra,Puerto Rico,739.0,2049.0,,350000
for_sale,6.0,4.0,0.37,Bayamon,Puerto Rico,956.0,2451.0,,240000
for_sale,3.0,2.0,,Trujillo Alto,Puerto Rico,976.0,999.0,,82000
for_sale,6.0,4.0,0.12,San Juan,Puerto Rico,917.0,2503.0,,219000
for_sale,2.0,3.0,0.5,Saint John,Virgin Islands,830.0,2771.0,,2000000
for_sale,,,0.22,Aguada,Puerto Rico,676.0,,,49000
for_sale,4.0,3.0,0.12,Toa Baja,Puerto Rico,946.0,2350.0,,565000
for_sale,,,0.55,Christiansted,Virgin Islands,820.0,,,62000
for_sale,6.0,2.0,0.09,San Juan,Puerto Rico,924.0,3824.0,,130000
for_sale,4.0,2.0,0.1,Aguada,Puerto Rico,602.0,1955.0,,339000
for_sale,4.0,4.0,0.09,Rio Grande,Puerto Rico,745.0,2930.0,,10000000
for_sale,3.0,2.0,0.1,Patillas,Puerto Rico,723.0,921.0,,79000
for_sale,4.0,3.0,0.5,Christiansted,Virgin Islands,820.0,2759.0,,625000
for_sale,3.0,2.0,,Fajardo,Puerto Rico,738.0,1132.0,,100000
for_sale,3.0,2.0,0.1,San Juan,Puerto Rico,921.0,1700.0,,180000
for_sale,,,0.27,Rincon,Puerto Rico,677.0,,,219000
for_sale,5.0,2.0,0.13,Corozal,Puerto Rico,783.0,1103.0,,125000
for_sale,4.0,1.0,0.8,Ponce,Puerto Rico,731.0,921.0,,67600
for_sale,5.0,3.0,19.44,Lares,Puerto Rico,669.0,3907.0,,367500
for_sale,,,1.33,Guaynabo,Puerto Rico,971.0,,,120000
for_sale,4.0,2.0,0.51,Hatillo,Puerto Rico,659.0,1641.0,,97900
for_sale,4.0,4.0,0.08,Juncos,Puerto Rico,777.0,,,150000
for_sale,4.0,2.0,3.08,Santa Isabel,Puerto Rico,757.0,2886.0,,495000
